unique_id,LMK_KEY,uprn,sale_price,log_price,deed_date,sale_year,rel_year,distance_to_prison_m,ring,postcode,postcode_district,epc_address,ppd_address,property_type_ppd,transaction_category,PROPERTY_TYPE,BUILT_FORM,total_floor_area,bedrooms,habitable_rooms,bathrooms,built_year_mid,age_at_sale,lot_size,CONSTRUCTION_AGE_BAND,CURRENT_ENERGY_RATING,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_RATING,POTENTIAL_ENERGY_EFFICIENCY,inspection_date,lodgement_date,epc_source,geocode_query,geocoded_address,latitude,longitude,geocode_status
C6209F5F-80B9-295E-E053-6C04A8C0DDCC,70c60f964def9c18e0b3f05e6b616c60f5455d6fd4117fa926cf42807182e3b1,100030552284,541000,13.2011745578286,2021-05-28,2021,4,28730.4576643375,Control,LE65 2FR,LE65,"15 KILWARDBY STREET, ASHBY DE LA ZOUCH",15 KILWARDBY STREET ASHBY-DE-LA-ZOUCH,D,A,House,Detached,173,,7,,1958,63,,England and Wales: 1950-1966,D,66,C,74,2021-01-07,2021-01-07,domestic-E07000134-North-West-Leicestershire,"15 KILWARDBY STREET ASHBY-DE-LA-ZOUCH, LE65 2FR, United Kingdom","15, Kilwardby Street, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2FR, United Kingdom",52.7458331,-1.4781594,ok
C6209F5F-7FDB-295E-E053-6C04A8C0DDCC,70e6e72441a152e0d342b9472f42f837ca8ff441d0e616d15ddb2915ad3b7f07,200003507201,225000,12.3238556811866,2021-04-01,2021,4,21250.8137139895,Control,LE67 4EH,LE67,"3 JENKINS ROAD, COALVILLE",3 JENKINS ROAD COALVILLE,D,A,House,Detached,100,,6,,1999,22,,England and Wales: 1996-2002,D,63,C,80,2021-02-24,2021-02-24,domestic-E07000134-North-West-Leicestershire,"3 JENKINS ROAD COALVILLE, LE67 4EH, United Kingdom","Jenkins Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 4EH, United Kingdom",52.7251565,-1.3587021,ok
C18F412B-0593-81A6-E053-6B04A8C0AD18,71b05a5a09ee13dac2f23cd9e82ab82ca2151e3f6fb12a57d04cb48207a87b39,100030554492,335000,12.7218858108072,2021-02-18,2021,4,28459.6992807184,Control,LE65 2PT,LE65,"62 TAMWORTH ROAD, ASHBY DE LA ZOUCH",62 TAMWORTH ROAD ASHBY-DE-LA-ZOUCH,S,A,House,Mid-Terrace,145,,7,,1890,131,,England and Wales: before 1900,D,64,C,80,2020-12-05,2020-12-05,domestic-E07000134-North-West-Leicestershire,"62 TAMWORTH ROAD ASHBY-DE-LA-ZOUCH, LE65 2PT, United Kingdom","62, Tamworth Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2PT, United Kingdom",52.7422161,-1.4777415,ok
0E082197-0643-5C09-E063-4704A8C0A10E,7280349a912346f9483d9bc68af1b1f7241b72c969e7e431fcfa1a12b9d1bf77,200003507417,178000,12.0895388292742,2023-08-04,2023,6,22677.8048170273,Control,LE67 3LR,LE67,"23 KENDRICK CLOSE, COALVILLE",23 KENDRICK CLOSE COALVILLE,S,A,House,Mid-Terrace,56,,3,,1999,24,,England and Wales: 1996-2002,C,70,B,89,2021-04-22,2021-04-22,domestic-E07000134-North-West-Leicestershire,"23 KENDRICK CLOSE COALVILLE, LE67 3LR, United Kingdom","Kendrick Close, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JG, United Kingdom",52.727217,-1.3855792,ok
93AFC49E-363A-4587-817E-46343116EF05,7280349a912346f9483d9bc68af1b1f7241b72c969e7e431fcfa1a12b9d1bf77,200003507417,84000,11.3385720778255,2009-09-04,2009,-8,22677.8048170273,Control,LE67 3LR,LE67,"23 KENDRICK CLOSE, COALVILLE",23 KENDRICK CLOSE COALVILLE,S,A,House,Mid-Terrace,56,,3,,1999,10,,England and Wales: 1996-2002,C,70,B,89,2021-04-22,2021-04-22,domestic-E07000134-North-West-Leicestershire,"23 KENDRICK CLOSE COALVILLE, LE67 3LR, United Kingdom","Kendrick Close, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JG, United Kingdom",52.727217,-1.3855792,ok
5C049544-14AE-48C0-9C8F-C1AFC070126F,728e005278cb5840a7a0b5d6eb6760f8b283d465419daea8755d59ffd434656d,10002348172,125000,11.7360690162844,2011-06-30,2011,-6,21369.6942430128,Control,LE67 3JP,LE67,"20 GEORGE SMITH DRIVE, COALVILLE",20 GEORGE SMITH DRIVE COALVILLE,T,A,House,Mid-Terrace,103,,5,,2009,2,,England and Wales: 2007-2011,C,78,B,88,2020-11-12,2020-11-14,domestic-E07000134-North-West-Leicestershire,"20 GEORGE SMITH DRIVE COALVILLE, LE67 3JP, United Kingdom","George Smith Drive, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JP, United Kingdom",52.7222863,-1.3662555,ok
BA558B32-C1F6-76EF-E053-6B04A8C0B4B7,72f5d24ea183d3e009c5f555814eec45dde6b53140a301512f0a3a39b302a2f4,100030575162,215000,12.2783933071098,2020-11-27,2020,3,20694.8284680636,Control,LE67 6JB,LE67,"4 HAWTHORNE DRIVE, IBSTOCK",4 HAWTHORNE DRIVE IBSTOCK,D,A,Bungalow,Detached,83,,4,,1940,80,,England and Wales: 1930-1949,E,48,C,71,2020-09-30,2020-09-30,domestic-E07000134-North-West-Leicestershire,"4 HAWTHORNE DRIVE IBSTOCK, LE67 6JB, United Kingdom","Hawthorne Drive, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6JB, United Kingdom",52.6836175,-1.4049142,ok
E17BF549-59F3-4E79-868A-F9762EA2A07C,72f5d24ea183d3e009c5f555814eec45dde6b53140a301512f0a3a39b302a2f4,100030575162,47000,10.7579028806922,2000-03-30,2000,-17,20694.8284680636,Control,LE67 6JB,LE67,"4 HAWTHORNE DRIVE, IBSTOCK",4 HAWTHORNE DRIVE IBSTOCK,D,A,Bungalow,Detached,83,,4,,1940,60,,England and Wales: 1930-1949,E,48,C,71,2020-09-30,2020-09-30,domestic-E07000134-North-West-Leicestershire,"4 HAWTHORNE DRIVE IBSTOCK, LE67 6JB, United Kingdom","Hawthorne Drive, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6JB, United Kingdom",52.6836175,-1.4049142,ok
9B361207-0E02-1904-E053-6B04A8C0EEB5,732763135d858bce18242b627e5dd0af88c6ebaffc163f01b56fa9ad16c3431c,100030561210,158000,11.9703503120091,2019-10-17,2019,2,20458.4914752342,Control,LE67 4RH,LE67,"14 GREENHILL ROAD, COALVILLE",14 GREENHILL ROAD COALVILLE,S,B,House,Semi-Detached,113,,5,,1940,79,,England and Wales: 1930-1949,D,64,C,74,2021-03-20,2021-03-21,domestic-E07000134-North-West-Leicestershire,"14 GREENHILL ROAD COALVILLE, LE67 4RH, United Kingdom","Greenhill Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 4RL, United Kingdom",52.7229539,-1.345163,ok
D93B27B0-FB30-3100-E053-6C04A8C08887,73c41301deb687a02c367a098177566df4aff80fd9436f7e87a68bbc9c84b90f,10002346042,179950,12.1004343135072,2021-08-31,2021,4,19740.5750304448,Control,LE67 4GD,LE67,"29 FLANNAGAN WAY, COALVILLE",29 FLANNAGAN WAY COALVILLE,T,A,House,Mid-Terrace,98,,5,,2004.5,16.5,,England and Wales: 2003-2006,C,76,B,88,2020-10-22,2020-11-12,domestic-E07000134-North-West-Leicestershire,"29 FLANNAGAN WAY COALVILLE, LE67 4GD, United Kingdom","Flannagan Way, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 4GD, United Kingdom",52.7166575,-1.3408116,ok
38EDC0C3-1167-0F63-E063-4704A8C00424,73fac404222dfcac08bf49be33dfe92d117385681a7c22dfbb84b45c863ad76d,100030569525,195000,12.1807548375459,2025-06-06,2025,8,21503.2880360668,Control,LE67 3AG,LE67,"43 VICTORIA ROAD, COALVILLE",43 VICTORIA ROAD COALVILLE,S,A,House,Semi-Detached,73,,5,,1940,85,,England and Wales: 1930-1949,D,68,B,84,2021-03-12,2021-03-12,domestic-E07000134-North-West-Leicestershire,"43 VICTORIA ROAD COALVILLE, LE67 3AG, United Kingdom","Victoria Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AG, United Kingdom",52.7248204,-1.3647741,ok
C8A3A576-5B24-0425-E053-6C04A8C0947B,73fac404222dfcac08bf49be33dfe92d117385681a7c22dfbb84b45c863ad76d,100030569525,135000,11.8130300574206,2021-06-23,2021,4,21503.2880360668,Control,LE67 3AG,LE67,"43 VICTORIA ROAD, COALVILLE",43 VICTORIA ROAD COALVILLE,S,A,House,Semi-Detached,73,,5,,1940,81,,England and Wales: 1930-1949,D,68,B,84,2021-03-12,2021-03-12,domestic-E07000134-North-West-Leicestershire,"43 VICTORIA ROAD COALVILLE, LE67 3AG, United Kingdom","Victoria Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AG, United Kingdom",52.7248204,-1.3647741,ok
E073986B-671B-2134-E053-6C04A8C0233B,74068497cdf601e69bebfdd2189df1b8638d099d8bbd660fde328ab87c10ba86,100030556613,220000,12.3013828253345,2021-09-24,2021,4,20495.0241607946,Control,LE67 4BH,LE67,"54 BARDON ROAD, COALVILLE",54 BARDON ROAD COALVILLE,S,A,House,Semi-Detached,94,,4,,1958,63,,England and Wales: 1950-1966,D,66,B,81,2021-03-23,2021-03-23,domestic-E07000134-North-West-Leicestershire,"54 BARDON ROAD COALVILLE, LE67 4BH, United Kingdom","Bardon Road, Agar Nook, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 4BE, United Kingdom",52.7182439,-1.3544675,ok
CFC9085C-C63D-9A70-E053-6B04A8C09D6A,744a024ca9038890a601768f72f43ba60d36f7e4ff8cd09e4ff0fcaa2155b00c,100030554116,398500,12.8954627772124,2021-06-09,2021,4,29064.6547631869,Control,LE65 2QT,LE65,"4 SHERBOURNE DRIVE, ASHBY DE LA ZOUCH",4 SHERBOURNE DRIVE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,126,,8,,1979,42,,England and Wales: 1976-1982,C,70,B,82,2021-03-29,2021-04-12,domestic-E07000134-North-West-Leicestershire,"4 SHERBOURNE DRIVE ASHBY-DE-LA-ZOUCH, LE65 2QT, United Kingdom","Sherbourne Drive, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2QT, United Kingdom",52.7519025,-1.4764127,ok
1EAE3DF7-6515-9EB1-E063-4704A8C09D02,74abe648690ee56cf7dbc04e54d07d4b4e701aeb08b4e99438889e8e931cca95,10002354682,425000,12.9598444479066,2024-03-28,2024,7,29615.6099520799,Control,LE65 2WD,LE65,"23 Dickinson Close, Ashby de la Zouch",23 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH,D,B,House,Detached,128,,,,,,,"",B,85,A,94,2020-11-17,2020-11-17,domestic-E07000134-North-West-Leicestershire,"23 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom","Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",52.7493315,-1.4903508,ok
44F406B6-9A5E-1095-E063-4704A8C048D4,74abe648690ee56cf7dbc04e54d07d4b4e701aeb08b4e99438889e8e931cca95,10002354682,380000,12.8479265317026,2025-06-30,2025,8,29615.6099520799,Control,LE65 2WD,LE65,"23 Dickinson Close, Ashby de la Zouch",23 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,128,,,,,,,"",B,85,A,94,2020-11-17,2020-11-17,domestic-E07000134-North-West-Leicestershire,"23 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom","Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",52.7493315,-1.4903508,ok
EED73E75-CE19-6AF3-E053-6C04A8C08ABA,74abe648690ee56cf7dbc04e54d07d4b4e701aeb08b4e99438889e8e931cca95,10002354682,360000,12.7938593104323,2021-02-15,2021,4,29615.6099520799,Control,LE65 2WD,LE65,"23 Dickinson Close, Ashby de la Zouch",23 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,128,,,,,,,"",B,85,A,94,2020-11-17,2020-11-17,domestic-E07000134-North-West-Leicestershire,"23 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom","Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",52.7493315,-1.4903508,ok
3DFA3532-9D6F-4C6D-BF89-8C1ABC086557,74b0f29f1de16aa8a2621b180278775fcc59b03028a16a45e850b24037cb7952,100030569496,50000,10.8197782844103,2009-10-20,2009,-8,21503.2880360668,Control,LE67 3AG,LE67,"13 VICTORIA ROAD, COALVILLE",13 VICTORIA ROAD COALVILLE,T,A,House,Mid-Terrace,84,,4,,1915,94,,England and Wales: 1900-1929,D,60,B,84,2021-04-15,2021-04-16,domestic-E07000134-North-West-Leicestershire,"13 VICTORIA ROAD COALVILLE, LE67 3AG, United Kingdom","Victoria Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AG, United Kingdom",52.7248204,-1.3647741,ok
A6C791F2-FAB6-4AD3-B430-E9628E71F657,7646f9af761abf402b1b862e0243c2b9d8b3b8c9a006423a1cf63db76cf0cb81,100030552555,225000,12.3238556811866,2010-07-27,2010,-7,28246.8599840514,Control,LE65 1GD,LE65,"22 LOWER PACKINGTON ROAD, ASHBY DE LA ZOUCH",22 LOWER PACKINGTON ROAD ASHBY-DE-LA-ZOUCH,T,A,House,Semi-Detached,118,,5,,1890,120,,England and Wales: before 1900,E,47,C,78,2020-11-02,2020-11-05,domestic-E07000134-North-West-Leicestershire,"22 LOWER PACKINGTON ROAD ASHBY-DE-LA-ZOUCH, LE65 1GD, United Kingdom","Lower Packington Road, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 1GD, United Kingdom",52.7415886,-1.4745399,ok
7AE9BD1D-BF74-400B-8BA8-22E344827C27,76aa81f3b15af5e51942fcb9149ea34f6181d77e526181190aa512e4a9c3fc9f,10002348173,135000,11.8130300574206,2013-07-29,2013,-4,21369.6942430128,Control,LE67 3JP,LE67,"18 GEORGE SMITH DRIVE, COALVILLE",18 GEORGE SMITH DRIVE COALVILLE,T,A,House,End-Terrace,125,,5,,2009,4,,England and Wales: 2007-2011,C,80,B,89,2021-04-20,2021-04-21,domestic-E07000134-North-West-Leicestershire,"18 GEORGE SMITH DRIVE COALVILLE, LE67 3JP, United Kingdom","George Smith Drive, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JP, United Kingdom",52.7222863,-1.3662555,ok
EB05E684-0862-4398-B82E-6624C935892E,76aa81f3b15af5e51942fcb9149ea34f6181d77e526181190aa512e4a9c3fc9f,10002348173,158033,11.9705591509602,2010-06-25,2010,-7,21369.6942430128,Control,LE67 3JP,LE67,"18 GEORGE SMITH DRIVE, COALVILLE",18 GEORGE SMITH DRIVE COALVILLE,T,A,House,End-Terrace,125,,5,,2009,1,,England and Wales: 2007-2011,C,80,B,89,2021-04-20,2021-04-21,domestic-E07000134-North-West-Leicestershire,"18 GEORGE SMITH DRIVE COALVILLE, LE67 3JP, United Kingdom","George Smith Drive, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JP, United Kingdom",52.7222863,-1.3662555,ok
34222872-7CD3-4D2B-E063-4704A8C07853,771b2c4dc4c9cef0428c3fd9271eda3457b957de7d214416045269ba4cd9aaa0,10002355640,301000,12.614865543731,2025-03-31,2025,8,29790.6002597771,Control,LE65 2RL,LE65,"143 SPRING AVENUE, ASHBY DE LA ZOUCH",143 SPRING AVENUE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,91,,,,,,,2016,B,84,A,95,2021-05-17,2021-05-17,domestic-E07000134-North-West-Leicestershire,"143 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom","Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",52.7556104,-1.4853441,ok
EED73E75-CE62-6AF3-E053-6C04A8C08ABA,771b2c4dc4c9cef0428c3fd9271eda3457b957de7d214416045269ba4cd9aaa0,10002355640,294995,12.5947136860258,2021-07-30,2021,4,29790.6002597771,Control,LE65 2RL,LE65,"143 SPRING AVENUE, ASHBY DE LA ZOUCH",143 SPRING AVENUE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,91,,,,,,,2016,B,84,A,95,2021-05-17,2021-05-17,domestic-E07000134-North-West-Leicestershire,"143 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom","Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",52.7556104,-1.4853441,ok
25E9DA81-07A1-555E-E063-4704A8C066F2,780f562322fb01b92896af961e35d6f49a06e6a970d404bed7b49460589ca838,100030554533,180000,12.1007121298723,2024-08-29,2024,7,28783.0302835016,Control,LE65 2JG,LE65,"31 THE CALLIS, ASHBY DE LA ZOUCH",31 THE CALLIS ASHBY-DE-LA-ZOUCH,T,A,House,End-Terrace,84,,4,,1986.5,37.5,,England and Wales: 1983-1990,C,69,B,84,2020-12-23,2020-12-23,domestic-E07000134-North-West-Leicestershire,"31 THE CALLIS ASHBY-DE-LA-ZOUCH, LE65 2JG, United Kingdom","31, The Callis, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HF, United Kingdom",52.7492917,-1.4745471,ok
25E9DA81-0B7F-555E-E063-4704A8C066F2,78f95d09dc948c5c5dff334e91f697ed438bb7f49b3f1cf40a138f6441f32d89,10002358012,313000,12.6539584695223,2024-07-30,2024,7,29416.4377929773,Control,LE65 2AY,LE65,"26 WHEATLEY CLOSE, ASHBY DE LA ZOUCH",26 WHEATLEY CLOSE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,99,,,,,,,2017,B,83,A,94,2021-04-07,2021-04-07,domestic-E07000134-North-West-Leicestershire,"26 WHEATLEY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2AY, United Kingdom","Wheatley Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AY, United Kingdom",52.7578371,-1.4749643,ok
EA3278AA-26B0-2676-E053-6B04A8C015F8,78f95d09dc948c5c5dff334e91f697ed438bb7f49b3f1cf40a138f6441f32d89,10002358012,3e+05,12.6115377536383,2021-06-03,2021,4,29416.4377929773,Control,LE65 2AY,LE65,"26 WHEATLEY CLOSE, ASHBY DE LA ZOUCH",26 WHEATLEY CLOSE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,99,,,,,,,2017,B,83,A,94,2021-04-07,2021-04-07,domestic-E07000134-North-West-Leicestershire,"26 WHEATLEY CLOSE ASHBY-DE-LA-ZOUCH, LE65 2AY, United Kingdom","Wheatley Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AY, United Kingdom",52.7578371,-1.4749643,ok
EED73E75-CDF5-6AF3-E053-6C04A8C08ABA,79ef5a1fc6bfc4502acca8b521aa16b6a24c82e29d005c024690cd58d855ba74,10002354684,374000,12.8320110763967,2020-12-18,2020,3,29615.6099520799,Control,LE65 2WD,LE65,"19 Dickinson Close, Ashby de la Zouch",19 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,128,,,,,,,"",B,85,A,94,2020-11-30,2020-11-30,domestic-E07000134-North-West-Leicestershire,"19 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom","Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",52.7493315,-1.4903508,ok
887E52DC-64E7-4DB9-BA9C-4507C53BDF37,7a28f8f02f3ec7a9f1cacf9cf95edcb70c875214ad754d01d6c00c2d347f6787,100030556678,138000,11.8350089641393,2014-09-05,2014,-3,20092.29644281,Control,LE67 4BF,LE67,"139 BARDON ROAD, COALVILLE",139 BARDON ROAD COALVILLE,S,A,House,Semi-Detached,104,,5,,1940,74,,England and Wales: 1930-1949,D,61,B,83,2021-04-22,2021-04-22,domestic-E07000134-North-West-Leicestershire,"139 BARDON ROAD COALVILLE, LE67 4BF, United Kingdom","139, Bardon Road, Agar Nook, Coalville, North West Leicestershire, Leicestershire, England, LE67 4BF, United Kingdom",52.7159563,-1.3497614,ok
E7B085FC-6C1A-7E31-E053-6C04A8C0E67F,7a28f8f02f3ec7a9f1cacf9cf95edcb70c875214ad754d01d6c00c2d347f6787,100030556678,254000,12.4450895460007,2022-06-17,2022,5,20092.29644281,Control,LE67 4BF,LE67,"139 BARDON ROAD, COALVILLE",139 BARDON ROAD COALVILLE,S,A,House,Semi-Detached,104,,5,,1940,82,,England and Wales: 1930-1949,D,61,B,83,2021-04-22,2021-04-22,domestic-E07000134-North-West-Leicestershire,"139 BARDON ROAD COALVILLE, LE67 4BF, United Kingdom","139, Bardon Road, Agar Nook, Coalville, North West Leicestershire, Leicestershire, England, LE67 4BF, United Kingdom",52.7159563,-1.3497614,ok
726BF13A-F3B2-0A46-E053-6C04A8C01D0D,7a294be0ed9f8e8a9c2287c1d31049ff558855c2226dc86a9fc11b310105fb57,100030552634,2e+05,12.2060726455302,2018-06-18,2018,1,29432.8642011448,Control,LE65 2JZ,LE65,"5 MALVERN CRESCENT, ASHBY DE LA ZOUCH",5 MALVERN CRESCENT ASHBY-DE-LA-ZOUCH,S,A,House,Semi-Detached,97,,6,,1993,25,,England and Wales: 1991-1995,C,75,B,85,2021-03-04,2021-03-05,domestic-E07000134-North-West-Leicestershire,"5 MALVERN CRESCENT ASHBY-DE-LA-ZOUCH, LE65 2JZ, United Kingdom","Malvern Crescent, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HB, United Kingdom",52.7550913,-1.4791431,ok
848988E8-7E1A-4AED-9BFC-9276BDA2BA7F,7a294be0ed9f8e8a9c2287c1d31049ff558855c2226dc86a9fc11b310105fb57,100030552634,134000,11.8055950789331,2010-05-07,2010,-7,29432.8642011448,Control,LE65 2JZ,LE65,"5 MALVERN CRESCENT, ASHBY DE LA ZOUCH",5 MALVERN CRESCENT ASHBY-DE-LA-ZOUCH,S,A,House,Semi-Detached,97,,6,,1993,17,,England and Wales: 1991-1995,C,75,B,85,2021-03-04,2021-03-05,domestic-E07000134-North-West-Leicestershire,"5 MALVERN CRESCENT ASHBY-DE-LA-ZOUCH, LE65 2JZ, United Kingdom","Malvern Crescent, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HB, United Kingdom",52.7550913,-1.4791431,ok
D93B27B0-F779-3100-E053-6C04A8C08887,7a294be0ed9f8e8a9c2287c1d31049ff558855c2226dc86a9fc11b310105fb57,100030552634,243500,12.4028722215048,2021-09-23,2021,4,29432.8642011448,Control,LE65 2JZ,LE65,"5 MALVERN CRESCENT, ASHBY DE LA ZOUCH",5 MALVERN CRESCENT ASHBY-DE-LA-ZOUCH,S,A,House,Semi-Detached,97,,6,,1993,28,,England and Wales: 1991-1995,C,75,B,85,2021-03-04,2021-03-05,domestic-E07000134-North-West-Leicestershire,"5 MALVERN CRESCENT ASHBY-DE-LA-ZOUCH, LE65 2JZ, United Kingdom","Malvern Crescent, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2HB, United Kingdom",52.7550913,-1.4791431,ok
CB0035E5-F662-58AE-E053-6B04A8C091AF,7a6fdd6bb404bcbed8c9685ae7b64311372fbe5a34bdb098721d13c7190bcf6a,100030576137,145000,11.8844890214027,2021-06-22,2021,4,20563.2579880538,Control,LE67 6LR,LE67,"10 SPRING ROAD, IBSTOCK",10 SPRING ROAD IBSTOCK,S,A,House,Semi-Detached,55,,3,,1986.5,34.5,,England and Wales: 1983-1990,D,67,B,88,2021-04-23,2021-04-25,domestic-E07000134-North-West-Leicestershire,"10 SPRING ROAD IBSTOCK, LE67 6LR, United Kingdom","Spring Road, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6LR, United Kingdom",52.6914048,-1.3940292,ok
CD5A9DCC-0DB5-310A-E053-6C04A8C00A1F,7c0b9ee280f75b2ee6f03f86f91f02867316c1901f049da9e0e34d16c9f680ee,100030562201,318500,12.6713777539944,2021-09-03,2021,4,20315.5099321923,Control,LE67 4LD,LE67,"18 HERON WAY, COALVILLE",18 HERON WAY COALVILLE,D,A,House,Detached,136,,8,,1999,22,,England and Wales: 1996-2002,D,62,C,80,2021-03-19,2021-03-19,domestic-E07000134-North-West-Leicestershire,"18 HERON WAY COALVILLE, LE67 4LD, United Kingdom","Heron Way, Agar Nook, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 4LD, United Kingdom",52.7186802,-1.3498097,ok
F8144258-487F-4915-841D-FEE3BD74F312,7c0b9ee280f75b2ee6f03f86f91f02867316c1901f049da9e0e34d16c9f680ee,100030562201,197000,12.1909590077201,2012-06-07,2012,-5,20315.5099321923,Control,LE67 4LD,LE67,"18 HERON WAY, COALVILLE",18 HERON WAY COALVILLE,D,A,House,Detached,136,,8,,1999,13,,England and Wales: 1996-2002,D,62,C,80,2021-03-19,2021-03-19,domestic-E07000134-North-West-Leicestershire,"18 HERON WAY COALVILLE, LE67 4LD, United Kingdom","Heron Way, Agar Nook, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 4LD, United Kingdom",52.7186802,-1.3498097,ok
E7B085FC-7033-7E31-E053-6C04A8C0E67F,7c7fce8a3edbff8ace62da5a7e5922e3941098282d6cdc72d6f2bc23c231b9cf,10002355843,277000,12.5317727851695,2021-12-17,2021,4,21178.2060646063,Control,LE67 6QS,LE67,"3, Riley Drive, Ibstock",3 RILEY DRIVE IBSTOCK,D,A,House,Detached,87,,,,,,,2021,B,83,A,95,2021-12-10,2021-12-10,domestic-E07000134-North-West-Leicestershire,"3 RILEY DRIVE IBSTOCK, LE67 6QS, United Kingdom","Riley Drive, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6QS, United Kingdom",52.6870675,-1.4098025,ok
F3B6C198-63B1-6E40-E053-6C04A8C0B3B4,7d4835e013e0c57e24eacadb1344c72286f6311b488e3c54726e26ee790f6d66,100030557226,95000,11.4616321705827,2021-05-07,2021,4,21540.8619277965,Control,LE67 3PJ,LE67,"191 BELVOIR ROAD, COALVILLE",191 BELVOIR ROAD COALVILLE,T,A,House,Mid-Terrace,80,,5,,1915,106,,England and Wales: 1900-1929,D,58,C,79,2021-03-26,2021-03-29,domestic-E07000134-North-West-Leicestershire,"191 BELVOIR ROAD COALVILLE, LE67 3PJ, United Kingdom","Belvoir Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3PP, United Kingdom",52.720384,-1.3729994,ok
A96E4ACC-DFA7-9205-E053-6C04A8C0DA09,7e51a6fe685316a7ecc8901f39676093631f8f1a3eb7f76c9209d55db312d7ed,100030561307,237500,12.3779229024568,2020-03-12,2020,3,19972.7315569275,Control,LE67 4RJ,LE67,"112 GREENHILL ROAD, COALVILLE",112 GREENHILL ROAD COALVILLE,D,B,House,Detached,134,,7,,1958,62,,England and Wales: 1950-1966,C,72,B,82,2020-10-08,2020-10-08,domestic-E07000134-North-West-Leicestershire,"112 GREENHILL ROAD COALVILLE, LE67 4RJ, United Kingdom","Greenhill Road, Agar Nook, Coalville, North West Leicestershire, Leicestershire, England, LE67 4RN, United Kingdom",52.7229618,-1.3340411,ok
